userId,movieId,rating,timestamp
19,1020,3.0,965706866
19,1028,2.0,965706092
19,1031,2.0,965709622
19,1064,2.0,965708098
19,1092,2.0,965711649
19,1136,3.0,965705588
19,1278,4.0,965704863
19,1285,5.0,965706185
19,1291,5.0,965709426
19,1342,2.0,965704952
19,1367,1.0,965706615
19,1380,3.0,965706839
19,1394,3.0,965705619
19,1407,3.0,965704952
19,1409,3.0,965707769
19,1457,3.0,965706728
19,1588,2.0,965707079
19,1590,1.0,965711946
19,1644,2.0,965705263
19,1663,3.0,965705845
19,1702,3.0,965704331
19,1717,3.0,965705195
19,1718,2.0,965712018
19,1722,3.0,965711128
19,1754,2.0,965711237
19,1784,2.0,965706163
19,1831,2.0,965704033
19,1907,3.0,965709025
19,1917,2.0,965703973
19,1919,2.0,965705572
19,1920,3.0,965704331
19,1967,5.0,965704281
19,2036,2.0,965708339
19,2037,4.0,965707724
19,2046,2.0,965703727
19,2052,2.0,965707576
19,2060,3.0,965707769
19,2088,3.0,965707828
19,2100,3.0,965704281
19,2105,3.0,965703853
19,2115,3.0,965709534
19,2123,3.0,965709172
19,2133,3.0,965706484
19,2148,2.0,965705195
19,2193,3.0,965704304
19,2328,2.0,965705347
19,2338,1.0,965705347
19,2416,3.0,965706438
19,2446,2.0,965711873
19,2490,3.0,965711184
19,2518,2.0,965706728
19,2558,2.0,965706415
19,2572,3.0,965706365
19,2687,2.0,965709025
19,2694,2.0,965706839
19,2699,3.0,965703915
19,2701,1.0,965704111
19,2720,1.0,965708653
19,2722,2.0,965711529
19,2723,5.0,965706484
19,2733,2.0,965707746
19,2808,2.0,965701107
19,2858,4.0,965702994
19,2860,2.0,965706684
19,2995,2.0,965705322
19,3017,2.0,965705301
19,3056,4.0,965711994
19,3104,2.0,965705784
19,3114,2.0,965705725
19,3238,1.0,965703061
19,3247,3.0,965707419
19,3273,2.0,965703084
19,3324,2.0,965703084
19,3409,2.0,965703299
19,3424,2.0,965705784
19,3489,2.0,965704331
19,3510,3.0,965703236
19,3534,2.0,965703269
19,3535,2.0,965703221
19,3594,2.0,965702805
19,3706,3.0,965711128
19,3712,3.0,965706748
19,3785,1.0,965702905
19,3798,2.0,965702843
20,8,1.0,1054038422
20,13,4.0,1054038425
20,48,5.0,1054038357
20,107,3.5,1054038320
20,586,3.0,1054038279
20,661,5.0,1054038185
20,914,4.5,1054036277
20,1012,4.0,1054038180
20,1028,4.5,1054038076
20,1029,4.5,1054038189
20,1031,3.0,1054038326
20,1282,4.5,1054038160
20,1367,3.0,1054038378
20,1380,5.0,1054147442
20,1722,3.0,1054036240
20,1907,5.0,1054038097
20,1919,3.5,1054038348
20,2018,4.0,1054038166
20,2080,4.0,1054038091
20,2096,4.0,1054038145
20,2100,3.5,1054036178
20,2430,2.0,1054038297
20,2687,4.5,1054038187
20,2701,1.0,1054036268
20,3114,5.0,1054038084
20,3157,3.0,1054038435
20,3159,5.0,1054038115
20,3510,3.0,1054037270
20,3535,1.0,1054037573
20,3549,5.0,1054147384
20,3615,2.5,1054037838
20,3897,4.5,1054036184
20,3967,4.5,1054037160
20,4039,5.0,1054147453
20,4232,0.5,1054037511
20,4344,3.5,1054147210
20,4447,3.0,1054037488
20,4734,1.0,1054037534
20,4776,3.5,1054037390
20,5013,4.5,1054037401
20,5014,4.0,1054037384
20,5445,4.5,1054037115
20,5481,1.0,1054037494
20,5502,3.0,1054037284
20,5989,4.5,1054037112
20,6156,3.0,1054036804
20,6157,2.0,1054036811
20,6166,1.5,1054036794
20,6297,4.0,1054036670
21,1,3.5,1407618878
21,10,5.0,1403459783
21,38,2.5,1419795113
21,44,1.0,1376822969
21,48,3.0,1376822924
21,145,3.0,1376823315
21,170,2.0,1376823399
21,296,3.5,1500701533
21,586,2.5,1376823478
21,597,4.0,1407617864
21,1036,3.5,1418063296
21,1230,2.5,1418932215
21,1291,4.0,1417378089
21,1722,5.0,1376823419
21,2052,3.0,1500701912
21,2115,4.0,1403460900
21,2724,3.0,1376823007
21,2858,2.0,1441392960
21,3114,3.5,1419795374
21,3489,3.5,1419794797
21,5266,1.0,1468113551
21,5445,4.5,1418932153
21,5481,3.0,1403459874
21,5872,5.0,1376822796
21,5989,3.5,1421521738
21,6166,2.0,1419794816
21,6548,3.5,1421521954
21,7373,3.0,1452052088
21,8798,4.0,1441826871
21,8972,4.0,1421521732
21,30793,3.5,1500701995
21,31685,3.5,1418926520
21,32587,3.0,1468113492
21,44191,2.5,1418932060
21,45672,3.0,1419794605
21,46972,3.5,1419794505
21,49272,4.0,1418063254
21,50872,3.5,1452051990
21,54276,3.5,1427558503
21,59369,3.0,1419025209
21,59615,4.0,1421521751
21,59784,3.5,1412967541
21,63113,3.5,1423422268
21,63859,3.5,1412967546
21,64032,2.5,1419794800
21,68791,3.5,1468113374
21,68954,4.5,1407617748
21,70286,3.5,1441826981
21,72378,3.5,1468113532
21,72998,4.0,1418847046
21,73017,2.5,1419795394
21,73319,3.0,1419794924
21,78499,4.0,1412968153
21,79132,3.5,1441393020
21,79134,2.0,1419794777
21,79185,4.0,1427558538
21,81229,3.5,1419795367
21,84152,3.5,1421521681
21,90249,3.5,1468113329
21,95167,3.5,1468113332
21,99114,3.5,1441826975
21,103141,4.0,1418932178
21,104374,3.5,1403460501
21,106696,4.0,1403460685
21,106920,2.5,1418846877
21,112006,3.5,1418063411
21,112175,3.5,1418063384
21,115617,4.0,1441393075
21,119141,0.5,1419793939
21,134853,4.0,1441392913
21,136016,3.0,1452051788
21,139717,0.5,1441394001
21,143245,1.5,1452051514
21,152081,4.0,1500701826
21,173307,0.5,1500701120
22,107,4.5,1268330607
22,2723,2.0,1268726093
22,3489,5.0,1268726106
22,4034,4.5,1268726741
22,5013,0.5,1268727056
22,6377,3.5,1268727332
22,6870,4.0,1268726636
22,8464,0.5,1268726944
22,8784,2.0,1268727389
22,8798,4.0,1268726866
22,8958,2.0,1268727348
22,30707,2.0,1268726686
22,44191,0.5,1268727414
22,46976,1.0,1268726712
22,49272,5.0,1268727326
22,50872,1.5,1268726651
22,51540,0.5,1268726807
22,54503,3.5,1268727474
22,56782,4.0,1268726640
22,64575,3.5,1268726672
22,66097,2.0,1268726278
22,68157,4.0,1268726556
22,68358,0.5,1268727244
22,68954,2.0,1268726512
22,70286,0.5,1268726596
22,72998,3.5,1268726172
23,175,3.0,1107162721
23,296,3.5,1107163773
23,778,4.0,1107341701
23,1036,3.0,1107342203
23,1136,3.0,1107341920
23,1175,4.0,1107163646
23,1213,3.0,1107164469
23,1232,5.0,1107163618
23,1884,3.0,1107162759
23,3424,3.0,1107341807
23,5013,3.0,1107164209
24,296,4.0,1458942020
24,316,3.5,1458941812
24,1639,3.0,1458941213
24,1663,3.5,1458941784
24,1784,4.0,1458940984
24,2115,4.0,1458941695
24,5064,4.5,1458941650
24,5445,3.0,1458941621
24,5903,3.0,1458941589
24,7293,3.5,1458941192
24,8784,3.0,1458941029
24,31685,3.5,1458941948
24,44191,4.0,1458941565
24,45672,3.0,1458944130
24,46976,4.0,1458941000
24,49272,3.5,1458941633
24,57368,3.5,1458941859
24,59615,3.5,1458941901
24,61024,3.5,1458941725
24,61132,3.0,1458941827
24,63113,3.0,1458941780
24,64969,3.0,1458941086
24,68157,3.0,1458941578
24,68358,4.0,1458941567
24,70286,4.0,1458941613
24,72011,4.0,1458943976
24,79132,4.0,1458941535
24,132660,4.0,1458976352
24,134853,4.0,1458941969
25,68157,5.0,1535470515
25,68954,5.0,1535470493
25,74458,4.5,1535470529
25,79132,5.0,1535470428
25,187541,4.0,1535470472
26,10,3.0,836950403
26,150,3.0,836950245
26,225,3.0,836950483
26,296,4.0,836950245
26,349,3.0,836950286
26,434,2.0,836950379
27,1,3.0,962685262
27,48,4.0,962685318
27,316,4.0,962685941
27,421,3.0,962685262
27,455,3.0,962685569
27,590,4.0,962685883
27,661,3.0,962685569
27,911,5.0,965149512
27,1276,4.0,965149456
27,1304,3.0,965149456
27,1387,2.0,962686343
27,1588,2.0,962685470
27,1907,4.0,962685318
27,1920,2.0,962685711
27,2046,4.0,962685470
27,2080,4.0,965149710
27,2100,4.0,965149969
27,2115,4.0,965150230
27,2687,4.0,962685387
27,2876,2.0,962685525
27,3037,4.0,965150115
27,3104,4.0,965150213
27,3114,4.0,962685262
27,3157,3.0,962685262
27,3247,3.0,962684796
27,3489,5.0,965150022
28,21,3.0,1242290535
28,145,1.5,1242290926
28,296,4.5,1234338046
28,316,4.0,1277002153
28,349,3.0,1234516073
28,474,2.5,1234515703
28,508,3.5,1242032407
28,529,3.5,1234571468
28,590,4.0,1242290279
28,778,3.5,1235806117
28,1036,2.0,1234515645
28,1092,2.5,1242290949
28,1136,3.5,1234338716
28,1213,4.0,1234338180
28,1230,2.0,1243837368
28,1275,2.0,1234337747
28,1276,3.5,1234338468
28,1358,4.0,1234338775
28,1466,3.0,1234570448
28,1590,3.0,1277002267
28,1608,2.0,1242290718
28,1729,2.5,1242031770
28,1754,3.0,1242032528
28,1884,2.5,1242032351
28,2060,1.5,1242290877
28,2105,4.0,1234334929
28,2193,3.5,1234337742
28,2231,2.5,1242288296
28,2329,2.5,1234569909
28,2412,2.0,1234516502
28,2490,4.5,1234516086
28,2701,1.5,1234516443
28,2858,4.0,1234338144
28,3198,3.0,1235805650
28,3250,4.0,1242033046
28,3256,2.5,1242289707
28,3260,3.0,1242289079
28,3510,3.0,1242290213
28,3535,4.0,1242033133
28,3702,3.5,1234337751
28,3783,4.0,1236313787
28,3916,3.5,1242031893
28,3967,4.0,1236319976
28,4034,3.0,1236313568
28,4238,2.5,1242290762
28,4343,2.5,1277002280
28,4344,1.0,1234516387
28,4688,2.5,1240817515
28,4776,2.0,1242290187
28,4787,2.0,1242289083
28,5010,4.5,1234340468
28,5445,3.5,1234516004
28,5502,3.0,1277002131
28,5747,3.5,1234338175
28,5903,3.0,1234572104
28,5956,2.0,1242290554
28,5989,3.5,1236314244
28,6157,1.5,1234516438
28,6548,1.5,1242290928
28,6565,3.5,1242288458
28,6870,3.0,1236228466
28,6953,3.0,1236313576
28,7263,3.0,1240211839
28,7458,4.0,1234516149
28,7706,4.0,1235975729
28,8798,3.5,1234340436
28,8937,2.5,1242289874
28,8949,2.5,1236313688
28,8950,4.0,1234338550
28,26750,3.5,1242031891
28,27831,3.5,1234338340
28,30707,4.0,1234341382
28,31101,3.0,1234570410
28,31225,3.0,1242288487
28,32587,3.5,1277001858
28,33166,2.0,1236313784
28,34536,2.5,1242288187
28,43928,3.0,1277002331
28,43936,2.5,1242290327
28,44191,3.0,1234515844
28,44761,2.0,1234337337
28,46578,2.0,1243837448
28,46723,2.5,1236319973
28,47629,2.0,1234570360
28,47644,3.0,1236314716
28,49272,3.5,1234338817
28,51080,2.0,1242109122
28,51540,2.0,1236313693
28,51935,2.5,1242289917
28,52604,2.0,1242288430
28,54503,3.5,1242032422
28,55247,3.5,1234338544
28,56782,3.0,1234340899
28,57368,2.0,1242290495
28,57669,4.0,1234338182
28,58803,3.0,1242290671
28,59129,2.5,1234853569
28,59369,4.0,1234338711
28,60753,3.0,1234570390
28,60943,4.5,1234336526
28,61024,2.0,1234854178
28,61132,2.0,1242290318
28,61352,3.0,1234853868
28,62394,2.0,1234853555
28,63113,3.0,1234853160
28,64575,2.5,1235975894
28,64614,4.0,1234570126
28,64716,4.0,1234850141
28,65216,3.5,1234850034
28,65982,3.0,1277002092
28,68237,3.0,1277001822
28,68358,3.5,1242883340
28,68791,4.5,1277002158
28,69849,3.5,1277002828
28,70286,4.5,1277001890
28,72378,2.0,1277002257
28,72998,5.0,1277001853
29,150,4.0,1362016794
29,170,3.0,1307905797
29,296,3.5,1362016789
29,316,4.0,1362016849
29,914,4.0,1362016608
29,1136,4.0,1308084085
29,1213,4.0,1308025032
29,1385,2.0,1307905878
29,5010,4.0,1405816200
29,7379,3.5,1311834931
29,51540,4.0,1307948222
29,68237,5.0,1307906345
29,70286,4.0,1307906685
29,82459,5.0,1310787896
29,99114,4.5,1362016549
30,1036,4.0,1500370436
30,1291,5.0,1500370351
30,68358,5.0,1500370441
30,68954,5.0,1500370450
30,79132,5.0,1500370425
30,115617,5.0,1500370457
31,1,5.0,850466616
31,10,4.0,850467366
31,339,4.0,850467366
31,1036,5.0,850467468
31,1136,3.0,850467408
31,1278,5.0,850467425
31,1282,5.0,850467485
32,1,3.0,856736119
32,21,4.0,856737002
32,24,3.0,856737205
32,296,5.0,856737001
32,339,4.0,856737123
32,357,3.0,856737165
32,529,4.0,856737044
32,628,3.0,856736262
32,653,3.0,856736227
32,661,3.0,856736262
32,1036,5.0,856737338
32,1084,4.0,856737338
32,1103,4.0,856737123
32,1367,3.0,856736374
32,1407,2.0,856736519
32,1409,4.0,856736477
32,1458,4.0,856736822
33,1,3.0,939647444
33,21,4.0,939715904
33,150,3.0,939647816
33,296,5.0,939717613
33,339,5.0,939719385
33,448,4.0,939715485
33,508,3.0,939647015
33,529,4.0,939647873
33,778,4.0,939647370
33,914,5.0,940422746
33,1188,4.0,939647873
33,1213,3.0,939646865
33,1358,4.0,939646820
33,1621,2.0,939716819
33,1639,5.0,939654815
33,1673,5.0,939715448
33,1784,2.0,939647873
33,2080,4.0,940422746
33,2490,3.0,939654747
33,2724,3.0,939646557
34,10,5.0,1162048773
34,70,3.5,1162048002
34,145,1.0,1162048012
34,163,3.0,1162050915
34,357,0.5,1162048916
34,1036,2.5,1166463521
34,1717,3.5,1162048275
34,1831,3.0,1162048144
34,3489,3.0,1168811503
34,4447,4.0,1162048991
34,31685,2.0,1166464153
34,44974,4.5,1166463868
35,21,5.0,830939505
35,150,5.0,830939391
35,316,3.0,830939438
35,339,5.0,830939488
35,590,5.0,830940157
36,1090,2.5,1100803399
36,1278,2.5,1100803373
36,1358,2.5,1100803352
36,3798,3.0,1100803648
36,3897,4.5,1100803381
36,5956,2.0,1100803576
37,150,5.0,845239388
37,296,5.0,845239388
37,316,5.0,845239442
37,349,4.0,845239442
37,590,4.0,845239388
37,661,3.0,845926982
38,21,3.0,841341362
38,48,3.0,841341570
38,150,4.0,841341161
38,163,1.0,841341715
38,296,3.0,841341163
38,339,3.0,841341271
38,357,5.0,841341428
38,434,2.0,841341249
38,485,3.0,841341650
38,508,3.0,841341532
38,586,3.0,841341384
38,590,4.0,841341161
38,597,2.0,841341384
39,296,5.0,974789540
39,1029,3.0,974789035
39,1036,4.0,974788126
39,1136,4.0,974788244
39,1213,4.0,974789540
39,1276,4.0,974788339
39,1282,1.0,974788629
39,1291,5.0,974789327
39,1387,5.0,974787836
39,1394,4.0,974788442
39,1729,5.0,974789727
39,1907,2.0,974788976
39,1954,2.0,974789327
39,1967,4.0,974789854
39,2018,3.0,974788629
39,2080,3.0,974788841
39,2858,5.0,974788291
40,1,5.0,832058959
40,21,4.0,832059053
40,44,3.0,832059393
40,46,4.0,832059892
40,48,2.0,832059371
40,107,4.0,832059716
40,111,5.0,832059116
40,150,5.0,832058854
40,163,5.0,832059474
40,173,4.0,832059273
40,267,3.0,832059622
40,296,5.0,832058854
40,316,3.0,832058930
40,339,3.0,832058959
40,383,3.0,832060108
40,421,3.0,832059863
40,434,3.0,832058959
40,590,4.0,832058854
41,111,2.0,1459367437
41,296,5.0,1458933695
41,357,4.0,1459368628
41,597,3.0,1458938948
41,778,4.0,1458933752
41,1213,2.0,1459367440
41,1784,4.0,1458938919
41,1884,3.0,1458938941
41,1961,4.0,1459367625
41,2115,2.0,1459367648
41,2329,4.0,1458933698
41,2724,2.0,1458939383
41,2858,4.0,1458933687
41,3160,4.0,1459367626
41,3916,0.5,1459367733
41,4034,3.5,1459367560
41,5014,3.0,1458939178
41,5377,4.0,1458938982
41,5989,4.0,1458939704
41,6287,5.0,1459369130
41,6377,4.0,1459367565
41,6870,3.0,1459367573
41,6953,3.5,1459367542
